romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	34	cp932	о軽:おなかが へりにくい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	36	cp932	重
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	37	cp932	о重:おなかが へりやすい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	39	cp932	盗
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	40	cp932	о盗:ぬすまれない
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	42	cp932	守
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	43	cp932	о守:防御力があがる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	45	cp932	攻
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	46	cp932	о攻:攻撃力があがる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	48	cp932	回
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	49	cp932	о回:ＨＰのしぜん回復アップ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	51	cp932	疲
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	52	cp932	о疲:ＨＰがしぜん回復しない
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	54	cp932	命
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	55	cp932	о命:さいだいＨＰがアップ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	57	cp932	技
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	58	cp932	о技:ＳＰのしぜん回復アップ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	60	cp932	未
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	61	cp932	о未:ＳＰがしぜん回復しない
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	63	cp932	静
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	64	cp932	о静:てきを おこさず歩ける
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	66	cp932	罠
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	67	cp932	оワ┼:ワナ をふせぐ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	69	cp932	必
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	70	cp932	о必:クリティカルアップ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	72	cp932	避
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	73	cp932	о避:かいひりつアップ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	75	cp932	見
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	76	cp932	о見:てきの場所が わかる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	78	cp932	地
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	79	cp932	о地:フロアのようすが わかる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	81	cp932	覚
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	82	cp932	о覚:ミニマップを 忘れない
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	84	cp932	識
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	85	cp932	о識:ひろうアイテムを鑑定する
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	87	cp932	遠
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	88	cp932	о遠:アイテムを遠くまで ける
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	90	cp932	火
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	91	cp932	о火:火ぞくせい で攻撃する
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	93	cp932	火
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	94	cp932	о火:火ぞくせい につよい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	96	cp932	水
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	97	cp932	о水:水ぞくせい で攻撃する
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	99	cp932	水
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	100	cp932	о水:水ぞくせい につよい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	102	cp932	氷
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	103	cp932	о氷:氷ぞくせい で攻撃する
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	105	cp932	氷
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	106	cp932	о氷:氷ぞくせい につよい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	108	cp932	雷
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	109	cp932	о雷:雷ぞくせい で攻撃する
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	111	cp932	雷
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	112	cp932	о雷:雷ぞくせい につよい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	114	cp932	土
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	115	cp932	о土:土ぞくせい で攻撃する
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	117	cp932	土
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	118	cp932	о土:土ぞくせい につよい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	120	cp932	光
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	121	cp932	о光:光ぞくせい で攻撃する
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	123	cp932	光
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	124	cp932	о光:光ぞくせい につよい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	126	cp932	無
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	127	cp932	о無:ぞくせい なし
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	129	cp932	リ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	130	cp932	о┼リ┼:全ての悪いこうか をふせぐ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	132	cp932	毒
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	133	cp932	о毒:たまに どく にする
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	135	cp932	毒
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	136	cp932	о毒:どく をふせぐ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	138	cp932	毒
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	139	cp932	о毒:どく になる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	141	cp932	眠
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	142	cp932	о眠:たまに 眠り にする
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	144	cp932	眠
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	145	cp932	о眠:眠り をふせぐ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	147	cp932	眠
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	148	cp932	о眠:眠り になる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	150	cp932	黙
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	151	cp932	о黙:たまに ちんもく にする
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	153	cp932	黙
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	154	cp932	о黙:ちんもく をふせぐ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	156	cp932	封
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	157	cp932	о封:ちんもく になる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	159	cp932	暗
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	160	cp932	о暗:たまに くらやみ にする
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	162	cp932	暗
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	163	cp932	о暗:くらやみ をふせぐ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	165	cp932	暗
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	166	cp932	о暗:くらやみ になる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	168	cp932	乱
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	169	cp932	о乱:たまに こんらん にする
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	171	cp932	乱
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	172	cp932	о乱:こんらん をふせぐ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	174	cp932	乱
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	175	cp932	о乱:こんらん になる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	177	cp932	歩
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	178	cp932	о歩:たまに ドンムブ にする
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	180	cp932	歩
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	181	cp932	о歩:ドンムブ をふせぐ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	183	cp932	歩
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	184	cp932	о歩:ドンムブに なる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	186	cp932	遅
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	187	cp932	о遅:たまに スロウ にする
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	189	cp932	遅
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	190	cp932	о遅:スロウ をふせぐ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	192	cp932	牛
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	193	cp932	о牛:スロウ になる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	195	cp932	速
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	196	cp932	о速:ヘイスト をふせぐ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	198	cp932	速
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	199	cp932	о速:ヘイスト になる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	201	cp932	鋼
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	202	cp932	о鋼:プロテス になる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	204	cp932	殻
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	205	cp932	о殻:シェル になる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	207	cp932	再
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	208	cp932	о再:リレイズ になる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	210	cp932	停
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	211	cp932	о停:たまに スタン にする
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	213	cp932	停
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	214	cp932	о停:スタン をふせぐ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	216	cp932	退
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	217	cp932	о退:ノックバック をふせぐ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	219	cp932	死
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	220	cp932	о死:アンデッド につよい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	222	cp932	竜
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	223	cp932	о竜:竜族 につよい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	225	cp932	飛
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	226	cp932	о飛:飛んでいるてき につよい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	228	cp932	巨
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	229	cp932	о巨:巨人族 につよい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	231	cp932	魔
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	232	cp932	о魔:悪魔族 につよい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	234	cp932	精
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	235	cp932	о精:エレメンタル族 につよい
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	237	cp932	退
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	240	cp932	速
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	243	cp932	鋼
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	246	cp932	鋼
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	249	cp932	殻
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	252	cp932	殻
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	255	cp932	殻
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	258	cp932	殻
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	261	cp932	殻
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	264	cp932	再
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	267	cp932	再
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	270	cp932	恨
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	273	cp932	反
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	276	cp932	削
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	279	cp932	不
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	282	cp932	不
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	285	cp932	不
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	288	cp932	怒
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	291	cp932	怒
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	294	cp932	怒
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	297	cp932	貫
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	298	cp932	о貫:てきをつらぬいて攻撃
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	300	cp932	爆
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	301	cp932	о爆:命中したところで爆発する
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	303	cp932	ギ
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	304	cp932	оギ┼:遠くのてきを攻撃できる
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	306	cp932	亡
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	309	cp932	亡
romdata/DT/DT_ALL.FBC.z	DT_ARP_TYPE.FBC/dt_ARP_TYPE.txtbin	312	cp932	亡
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	1	cp932	砂漠の塔
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	3	cp932	謎の迷宮
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	5	cp932	炎の守護者
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	7	cp932	水の守護者
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	9	cp932	光の守護者
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	11	cp932	闇の守護者
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	13	cp932	チョコボの思い出
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	15	cp932	古代の遺跡
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	17	cp932	ゲイル市長の記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	19	cp932	シドの記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	21	cp932	フレイアの記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	23	cp932	メーアの記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	25	cp932	シロマの記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	27	cp932	ハリーの記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	29	cp932	シャルロットの記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	31	cp932	フローラの記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	33	cp932	マリスの記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	35	cp932	ロディの記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	37	cp932	クレアの記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	39	cp932	ヴォルグの記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	41	cp932	ローチェ神父の記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	43	cp932	メディットの記憶
romdata/DT/DT_ALL.FBC.z	DT_DGN_CMN.FBC/dt_DGN_CMN.txtbin	45	cp932	ステラの記憶
